new_skill_id,skill_raw,taxonomy_id,skill_name,confidence_score,match_status,strategy_used,top1,score_bi_encoder_top1,top2,score_bi_encoder_top2,top3,score_bi_encoder_top3,top4,score_bi_encoder_top4,top5,score_bi_encoder_top5
2115,atração de talentos,99,Employer Branding,0.79,matched,ai_rerank,Employer Branding,0.8328,Empreendedorismo,0.8324,Aprendizado Contínuo,0.825,Inovação,0.8234,Resolução de Problemas,0.822
2116,negotiating disagreements,3,Resolução de Conflitos,0.97,matched,ai_rerank,Negociação,0.837,Resolução de Conflitos,0.8278,Colaboração,0.815,Tomada de Decisão,0.8135,Comunicação Assertiva,0.8106
2117,UX research,88,UX Research,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
2118,microsoft BI,76,Power BI,0.89,matched,ai_rerank,Power BI,0.8507,Excel Avançado,0.8254,Azure,0.8247,MLflow,0.8238,Data Warehouse,0.8206
2119,usabilidade,—,—,0.11,no_match,insufficient_confidence,Adaptabilidade,0.8535,Monitoramento e Observabilidade,0.8483,R,0.8424,Orientação a Dados,0.8421,Docker,0.8418
2120,aplicações com LLM,83,LangChain,0.97,matched,ai_rerank,LangChain,0.886,Large Language Models,0.8589,Langfuse,0.8581,MLflow,0.8525,Versionamento de Código,0.8448
2121,prefect,53,Orquestração de Pipelines,0.66,matched,ai_rerank,Orquestração de Pipelines,0.8251,Resolução de Problemas,0.8004,Estatística Aplicada,0.7999,Liderança Técnica,0.7987,Negociação,0.797
2122,design sprint,—,—,0.04,no_match,insufficient_confidence,Design Thinking,0.8264,TypeScript,0.8193,UX Research,0.8183,Desenvolvimento de APIs,0.8134,MLflow,0.8125
2123,BI dashboards,76,Power BI,1.0,matched,ai_rerank,Power BI,0.8679,Tableau,0.8393,Looker,0.8354,Data Warehouse,0.8274,CI/CD,0.8239
2124,LLM pipelines,85,Langfuse,1.0,matched,ai_rerank,Langfuse,0.8454,Processamento de Linguagem Natural,0.8259,LangChain,0.822,Large Language Models,0.8215,MLflow,0.8076
2125,data analytics,39,Análise de Dados,1.0,matched,ai_rerank,Análise de Dados,0.8591,Data Warehouse,0.8561,Storytelling com Dados,0.8464,Spark,0.8452,R,0.8423
2126,langchain development,83,LangChain,1.0,matched,ai_rerank,LangChain,0.8867,Langfuse,0.8393,TypeScript,0.8328,Large Language Models,0.8263,Desenvolvimento de APIs,0.8192
2127,lidar com mudanças,—,—,0.1,no_match,insufficient_confidence,Adaptabilidade,0.8695,Gestão de Mudanças,0.8608,Colaboração,0.8535,Resolução de Conflitos,0.8468,Tomada de Decisão,0.8463
2128,advanced python,31,Python,0.42,matched,ai_rerank,Python,0.8296,FastAPI,0.825,Excel Avançado,0.8249,PostgreSQL,0.8153,Spark,0.8143
2129,desenvolvimento java,34,Java,1.0,matched,ai_rerank,Java,0.8771,JavaScript,0.8555,TypeScript,0.8485,Scala,0.8416,Python,0.8409
2130,negotiation tactics,—,—,0.34,no_match,insufficient_confidence,Negociação,0.8398,Large Language Models,0.8097,Resolução de Conflitos,0.8067,Comunicação Assertiva,0.8049,Adaptabilidade,0.804
2131,google cloud services,67,Google Cloud Platform,1.0,matched,ai_rerank,Google Cloud Platform,0.8632,AWS,0.8294,Azure,0.8196,Spark,0.8153,Infrastructure as Code,0.8077
2132,R data science,33,R,0.94,matched,ai_rerank,R,0.8607,Data Warehouse,0.8449,Análise de Dados,0.8362,Scala,0.8349,Spark,0.8319
2133,python3,—,—,0.38,no_match,insufficient_confidence,Python,0.8292,TypeScript,0.8142,LangChain,0.8128,Spark,0.8105,ETL e ELT,0.8102
2134,diagnóstico de problemas,7,Resolução de Problemas,0.52,matched,ai_rerank,Resolução de Problemas,0.8549,Estatística Aplicada,0.834,Resolução de Conflitos,0.8319,Qualidade de Dados,0.8318,Design Thinking,0.8299
2135,integridade de dados,—,—,0.08,no_match,insufficient_confidence,Qualidade de Dados,0.8689,Modelagem de Dados,0.8617,Orientação a Dados,0.8604,Segurança de Dados,0.8562,Análise de Dados,0.8497
2136,tomar decisões,8,Tomada de Decisão,1.0,matched,ai_rerank,Tomada de Decisão,0.8892,Pensamento Estratégico,0.8548,Pensamento Crítico,0.8527,Orientação a Dados,0.8448,Análise Financeira,0.8438
2137,experiment tracking,50,Experimentação e Testes A/B,0.98,matched,ai_rerank,MLflow,0.8415,Langfuse,0.8317,Experimentação e Testes A/B,0.8199,ETL e ELT,0.8198,Orquestração de Pipelines,0.8177
2138,code review,72,Versionamento de Código,0.5,matched,ai_rerank,Versionamento de Código,0.842,Testes Automatizados,0.8331,Infrastructure as Code,0.827,TypeScript,0.8166,Machine Learning,0.811
2139,Design Thinking,89,Design Thinking,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
2140,CV,23,Escrita Profissional,0.57,matched,ai_rerank,Qualidade de Dados,0.8086,Recrutamento e Seleção,0.8048,Escrita Profissional,0.8026,MLflow,0.8005,Gestão de Desempenho,0.799
2141,SQL writing,32,SQL,1.0,matched,ai_rerank,SQL,0.8592,Escrita Profissional,0.8355,Desenvolvimento de APIs,0.8245,Testes Automatizados,0.8192,Data Warehouse,0.8179
2142,programas de aprendizado,98,Treinamento e Desenvolvimento,0.84,matched,ai_rerank,Treinamento e Desenvolvimento,0.8566,Machine Learning,0.8487,Aprendizado Contínuo,0.8402,Deep Learning,0.8381,Scala,0.8327
2143,redis queue,—,—,0.19,no_match,insufficient_confidence,Redis,0.8722,UX Research,0.8215,Data Warehouse,0.8212,Spark,0.8211,Langfuse,0.8203
2144,cultura de time,—,—,0.02,no_match,insufficient_confidence,Cultura Organizacional,0.8282,Gestão do Tempo,0.828,Streaming de Dados,0.8214,Metodologias Ágeis,0.8166,Infrastructure as Code,0.8125
2145,presenting ideas,—,—,0.17,no_match,insufficient_confidence,Inovação,0.8406,Apresentação e Oratória,0.8295,Mentoria,0.8275,Design Thinking,0.8273,Storytelling com Dados,0.8205
2146,image classification,48,Visão Computacional,0.55,matched,ai_rerank,Visão Computacional,0.8236,Machine Learning,0.8194,Data Warehouse,0.812,Engenharia de Features,0.8103,Large Language Models,0.8082
2147,innovation,29,Inovação,1.0,matched,ai_rerank,Inovação,0.859,Visão de Produto,0.8281,Mentoria,0.8273,Empreendedorismo,0.8271,Design Thinking,0.8263
2148,stakeholder engagement,26,Gestão de Stakeholders,0.94,matched,ai_rerank,Gestão de Stakeholders,0.8712,Data Warehouse,0.8122,Employer Branding,0.8094,UX Research,0.8094,MLflow,0.8064
2149,normalização de dados,—,—,0.06,no_match,insufficient_confidence,Qualidade de Dados,0.854,Orientação a Dados,0.8537,R,0.8536,Modelagem de Dados,0.8478,Data Warehouse,0.847
2150,business writing,23,Escrita Profissional,0.78,matched,ai_rerank,Escrita Profissional,0.8365,Comunicação Assertiva,0.8139,Inovação,0.8091,Testes Automatizados,0.8062,Empreendedorismo,0.8049
2151,learning and development,98,Treinamento e Desenvolvimento,1.0,matched,ai_rerank,Treinamento e Desenvolvimento,0.8537,Aprendizado Contínuo,0.8382,Mentoria,0.8336,Machine Learning,0.8312,Desenvolvimento Organizacional,0.8267
2152,emotional maturity,—,—,0.05,no_match,insufficient_confidence,Inteligência Emocional,0.8355,Desenvolvimento Organizacional,0.8234,Adaptabilidade,0.8197,Empreendedorismo,0.8177,Gestão de Mudanças,0.8145
2153,DBT,80,dbt,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
2154,BDD,80,dbt,0.96,matched,ai_rerank,Machine Learning,0.7897,Looker,0.7878,CI/CD,0.78,dbt,0.7797,Qualidade de Dados,0.7784
2155,feedback de desempenho,97,Gestão de Desempenho,0.82,matched,ai_rerank,Gestão de Desempenho,0.851,Mentoria,0.8419,Comunicação Assertiva,0.8311,Langfuse,0.818,Adaptabilidade,0.816
2156,model fairness,46,Avaliação de Modelos,0.93,matched,ai_rerank,Avaliação de Modelos,0.8424,Hugging Face,0.8143,Large Language Models,0.8124,Machine Learning,0.8059,Estatística Aplicada,0.8004
2157,task prioritization,10,Gestão do Tempo,0.79,matched,ai_rerank,Gestão do Tempo,0.8318,Adaptabilidade,0.8314,Foco no Cliente,0.8262,Spark,0.818,Machine Learning,0.8173
2158,talent acquisition,—,—,0.22,no_match,insufficient_confidence,Employer Branding,0.8243,Aprendizado Contínuo,0.8214,Treinamento e Desenvolvimento,0.8121,Inteligência Emocional,0.8113,Empreendedorismo,0.8107
2159,adaptação a mudanças,9,Adaptabilidade,0.99,matched,ai_rerank,Adaptabilidade,0.8962,Gestão de Mudanças,0.8674,Tomada de Decisão,0.8352,Colaboração,0.8349,Resolução de Problemas,0.8318
2160,mapa de empatia,—,—,0.02,no_match,insufficient_confidence,Inteligência Emocional,0.8283,Adaptabilidade,0.8179,Hugging Face,0.8165,Resolução de Conflitos,0.8106,Pensamento Crítico,0.8085
2161,registro de modelos,—,—,0.13,no_match,insufficient_confidence,MLflow,0.8501,Modelagem de Dados,0.8358,Modelagem Financeira,0.8349,Avaliação de Modelos,0.8345,Looker,0.8336
2162,employee development,99,Employer Branding,0.43,matched,ai_rerank,Treinamento e Desenvolvimento,0.8281,Employer Branding,0.8275,Aprendizado Contínuo,0.82,Mentoria,0.8173,Desenvolvimento Organizacional,0.8132
2163,google cloud services,67,Google Cloud Platform,1.0,matched,ai_rerank,Google Cloud Platform,0.8632,AWS,0.8294,Azure,0.8196,Spark,0.8153,Infrastructure as Code,0.8077
2164,ownership mindset,30,Empreendedorismo,0.48,matched,ai_rerank,Empreendedorismo,0.8224,Foco no Cliente,0.8045,Gestão de Mudanças,0.8043,Design Thinking,0.8039,Autogestão,0.8034
2165,orientar pessoas,24,Mentoria,0.83,matched,ai_rerank,Mentoria,0.8651,Orientação a Dados,0.8529,Resolução de Conflitos,0.8503,Liderança Técnica,0.8457,Gestão de Pessoas,0.8455
2166,documentação,—,—,0.12,no_match,insufficient_confidence,Orientação a Dados,0.8438,dbt,0.8408,MongoDB,0.8389,Mentoria,0.8373,FastAPI,0.8364
2167,comunicação clara,2,Comunicação Assertiva,0.89,matched,ai_rerank,Comunicação Assertiva,0.8732,Escrita Profissional,0.8586,Planejamento Estratégico,0.8419,Gestão de Desempenho,0.8409,Apresentação e Oratória,0.8341
2168,unit tests,73,Testes Automatizados,0.91,matched,ai_rerank,Testes Automatizados,0.8607,UX Research,0.8264,Estatística Aplicada,0.8256,Experimentação e Testes A/B,0.8255,ETL e ELT,0.8251
2169,colaboração interfuncional,—,—,0.08,no_match,insufficient_confidence,Colaboração,0.8706,Versionamento de Código,0.8366,Power BI,0.8304,Orquestração de Pipelines,0.8299,UX Research,0.8295
2170,risco operacional,93,Gestão de Riscos,0.87,matched,ai_rerank,Gestão de Riscos,0.849,Versionamento de Código,0.8223,Orquestração de Pipelines,0.821,MLflow,0.817,Kubernetes,0.8168
2171,GitHub,72,Versionamento de Código,0.61,matched,ai_rerank,Versionamento de Código,0.8365,Data Warehouse,0.8093,CI/CD,0.8076,TypeScript,0.8071,Infrastructure as Code,0.8039
2172,fastapi development,62,FastAPI,1.0,matched,ai_rerank,FastAPI,0.8965,TypeScript,0.8365,Desenvolvimento de APIs,0.8313,Java,0.8233,JavaScript,0.8187
2173,ajustar abordagens,9,Adaptabilidade,0.99,matched,ai_rerank,Adaptabilidade,0.8732,Resolução de Conflitos,0.8327,Gestão de Mudanças,0.8274,Hugging Face,0.8258,Tomada de Decisão,0.8244
2174,modelagem financeira,92,Modelagem Financeira,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
2175,empreendedorismo,30,Empreendedorismo,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
2176,in-memory database,—,—,0.08,no_match,insufficient_confidence,MongoDB,0.8234,Redis,0.8191,Spark,0.8147,Engenharia de Features,0.8106,Data Warehouse,0.8105
2177,frontend javascript,35,JavaScript,1.0,matched,ai_rerank,JavaScript,0.897,TypeScript,0.8698,Java,0.8529,Versionamento de Código,0.8152,LangChain,0.8114
2178,roadmap de produto,87,Gestão de Produto,0.83,matched,ai_rerank,Gestão de Produto,0.8854,Visão de Produto,0.8489,Langfuse,0.832,Looker,0.8272,Versionamento de Código,0.8233
2179,visão estratégica,17,Pensamento Estratégico,0.91,matched,ai_rerank,Planejamento Estratégico,0.8631,Visão de Produto,0.856,Visão Computacional,0.8546,Negociação,0.8539,Pensamento Estratégico,0.8536
2180,scrum,—,—,0.24,no_match,insufficient_confidence,Metodologias Ágeis,0.8222,Streaming de Dados,0.8003,Treinamento e Desenvolvimento,0.7965,Orquestração de Pipelines,0.7949,Infrastructure as Code,0.7929
2181,self-awareness,—,—,0.33,no_match,insufficient_confidence,Inteligência Emocional,0.822,Employer Branding,0.8044,Comunicação Assertiva,0.8041,Aprendizado Contínuo,0.8037,Adaptabilidade,0.8036
2182,data exploration,39,Análise de Dados,0.99,matched,ai_rerank,Análise de Dados,0.8582,Qualidade de Dados,0.8334,R,0.8327,Looker,0.832,Data Warehouse,0.8288
2183,engenharia de features,45,Engenharia de Features,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
2184,image recognition,99,Employer Branding,0.55,matched,ai_rerank,Machine Learning,0.8207,Employer Branding,0.8129,Inteligência Emocional,0.8126,Data Warehouse,0.8125,Avaliação de Modelos,0.812
2185,langfuse,85,Langfuse,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
2186,facilitar workshops,20,Facilitação,0.98,matched,ai_rerank,Facilitação,0.858,Orquestração de Pipelines,0.8423,Engenharia de Features,0.8327,Metodologias Ágeis,0.8309,Mentoria,0.8287
2187,product ownership,—,—,0.23,no_match,insufficient_confidence,Gestão de Produto,0.8403,Visão de Produto,0.8352,Empreendedorismo,0.8199,Experimentação e Testes A/B,0.8193,UX Research,0.8137
2188,bash scripting,38,Bash e Shell Script,1.0,matched,ai_rerank,Bash e Shell Script,0.8849,TypeScript,0.8273,Large Language Models,0.8231,Java,0.8222,Versionamento de Código,0.8172
2189,langchain,83,LangChain,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
2190,mentalidade de crescimento,—,—,0.36,no_match,insufficient_confidence,Mentoria,0.8678,Empreendedorismo,0.8546,Desenvolvimento Organizacional,0.8463,Treinamento e Desenvolvimento,0.8432,Design Thinking,0.8425
2191,fine-tuning huggingface,86,Hugging Face,1.0,matched,ai_rerank,Hugging Face,0.8775,Large Language Models,0.8213,Facilitação,0.8125,Engenharia de Features,0.8074,Adaptabilidade,0.8064
2192,unix scripting,38,Bash e Shell Script,1.0,matched,ai_rerank,Bash e Shell Script,0.8793,TypeScript,0.8228,UX Research,0.8214,Large Language Models,0.8212,Testes Automatizados,0.8189
2193,docker,63,Docker,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
2194,llm development langchain,83,LangChain,1.0,matched,ai_rerank,LangChain,0.8884,Langfuse,0.8473,Large Language Models,0.8467,TypeScript,0.8207,MLflow,0.8142
2195,modelos de ML,84,MLflow,0.57,matched,ai_rerank,MLflow,0.866,Large Language Models,0.8534,Machine Learning,0.8437,Engenharia de Features,0.8353,LangChain,0.8346
2196,arquitetura de software,74,Arquitetura de Software,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
2197,liderança de engenharia,25,Liderança Técnica,0.99,matched,ai_rerank,Liderança Técnica,0.913,Gestão de Pessoas,0.8551,Engenharia de Features,0.8548,Resolução de Conflitos,0.8456,Engenharia de Dados,0.8386
2198,conduzir dinâmicas,20,Facilitação,0.94,matched,ai_rerank,Facilitação,0.8808,Negociação,0.8646,Orientação a Dados,0.859,Gestão de Mudanças,0.8577,Resolução de Conflitos,0.8558
2199,sql avançado,58,PostgreSQL,0.82,matched,ai_rerank,Excel Avançado,0.8599,PostgreSQL,0.8534,Spark,0.8525,Scala,0.8437,SQL,0.8381
2200,API com python fastapi,62,FastAPI,1.0,matched,ai_rerank,FastAPI,0.9031,TypeScript,0.844,Python,0.8365,LangChain,0.8321,Streaming de Dados,0.8317
2201,statistical analysis,39,Análise de Dados,0.72,matched,ai_rerank,Estatística Aplicada,0.8443,R,0.8419,Análise Financeira,0.8385,Análise de Dados,0.8357,Experimentação e Testes A/B,0.8271
2202,technical team guidance,25,Liderança Técnica,1.0,matched,ai_rerank,Liderança Técnica,0.8503,Treinamento e Desenvolvimento,0.8203,Metodologias Ágeis,0.8201,Gestão de Pessoas,0.8197,Large Language Models,0.8184
2203,long-term planning,27,Planejamento Estratégico,0.96,matched,ai_rerank,Planejamento Estratégico,0.8549,Pensamento Estratégico,0.8477,Deep Learning,0.8272,Large Language Models,0.8234,Arquitetura de Software,0.8233
2204,espírito de equipe,—,—,0.09,no_match,insufficient_confidence,Treinamento e Desenvolvimento,0.8516,Gestão de Pessoas,0.8499,Liderança Técnica,0.8439,Colaboração,0.8427,Inteligência Emocional,0.8413
2205,modelagem de dados,55,Modelagem de Dados,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
2206,roadmap estratégico,—,—,0.06,no_match,insufficient_confidence,Gestão de Produto,0.8555,Planejamento Estratégico,0.8536,Pensamento Estratégico,0.8329,Adaptabilidade,0.823,Looker,0.8226
2207,escrita profissional,23,Escrita Profissional,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
2208,data engineer,51,Engenharia de Dados,0.99,matched,ai_rerank,Engenharia de Dados,0.8423,Data Warehouse,0.8355,Storytelling com Dados,0.8351,Engenharia de Features,0.8319,Qualidade de Dados,0.8273
2209,IaC,40,Machine Learning,0.49,matched,ai_rerank,Microsserviços,0.7826,Resolução de Problemas,0.776,CI/CD,0.7747,Design Thinking,0.7708,Machine Learning,0.7708
2210,inovar,—,—,0.2,no_match,insufficient_confidence,Azure,0.8055,MLflow,0.8019,Looker,0.7993,Mentoria,0.7986,Cultura Organizacional,0.7971
2211,change management,28,Gestão de Mudanças,1.0,matched,ai_rerank,Gestão de Mudanças,0.8586,Adaptabilidade,0.8288,Gestão de Stakeholders,0.8218,Resolução de Conflitos,0.8217,Gestão de Projetos,0.8204
2212,modelagem financeira,92,Modelagem Financeira,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
2213,langchain memory,83,LangChain,0.99,matched,ai_rerank,LangChain,0.8892,Langfuse,0.837,Large Language Models,0.8314,Redis,0.8163,TypeScript,0.8129
2214,architectural decisions,25,Liderança Técnica,0.64,matched,ai_rerank,Liderança Técnica,0.8352,Tomada de Decisão,0.8303,Pensamento Estratégico,0.8227,Data Warehouse,0.821,Pensamento Crítico,0.8142
2215,gerenciamento de riscos,93,Gestão de Riscos,1.0,matched,ai_rerank,Gestão de Riscos,0.8785,Gestão de Projetos,0.87,Empreendedorismo,0.8536,MLflow,0.8477,Gestão de Desempenho,0.8458
2216,goals and key results,90,OKRs,0.44,matched,ai_rerank,OKRs,0.8303,Gestão de Desempenho,0.8214,Foco no Cliente,0.8175,Colaboração,0.8149,Planejamento Estratégico,0.8144
2217,statistical inference,49,Estatística Aplicada,0.67,matched,ai_rerank,Estatística Aplicada,0.8572,Orientação a Dados,0.8225,Pensamento Crítico,0.8212,R,0.8202,Large Language Models,0.8185
2218,creative innovation,—,—,0.3,no_match,insufficient_confidence,Inovação,0.8469,Design Thinking,0.8242,Empreendedorismo,0.8137,Mentoria,0.8125,Cultura Organizacional,0.8098
2219,extração de dados,52,ETL e ELT,0.62,matched,ai_rerank,Orientação a Dados,0.8691,Análise de Dados,0.8667,Streaming de Dados,0.8624,ETL e ELT,0.8574,R,0.848
2220,gestão de colaboradores,1,Gestão de Pessoas,0.77,matched,ai_rerank,Gestão do Tempo,0.8753,Gestão de Pessoas,0.8749,Gestão de Desempenho,0.8706,Gestão de Mudanças,0.8574,Gestão de Projetos,0.8548
2221,adaptive mindset,9,Adaptabilidade,0.57,matched,ai_rerank,Adaptabilidade,0.8439,Inteligência Emocional,0.8149,Gestão de Mudanças,0.8139,Cultura Organizacional,0.8124,Machine Learning,0.8123
2222,scala functional programming,37,Scala,0.98,matched,ai_rerank,Scala,0.8633,TypeScript,0.8199,Streaming de Dados,0.8128,MLflow,0.8128,Java,0.8125
2223,technical direction,25,Liderança Técnica,0.98,matched,ai_rerank,Liderança Técnica,0.8292,Orientação a Dados,0.8061,Gestão do Tempo,0.8058,Aprendizado Contínuo,0.8018,Gestão de Produto,0.8015
2224,data-driven,15,Orientação a Dados,0.69,matched,ai_rerank,Orientação a Dados,0.8325,Streaming de Dados,0.82,Spark,0.8184,Storytelling com Dados,0.8168,Looker,0.8164
2225,redshift,—,—,0.25,no_match,insufficient_confidence,Data Warehouse,0.8478,Redis,0.8183,Spark,0.812,Gestão de Stakeholders,0.8119,Colaboração,0.8102
2226,PowerBI,76,Power BI,1.0,matched,ai_rerank,Power BI,0.8568,Excel Avançado,0.8028,FastAPI,0.7916,Data Warehouse,0.7909,Looker,0.7899
2227,conectar estratégia e execução,17,Pensamento Estratégico,0.44,matched,ai_rerank,Pensamento Estratégico,0.8561,Metodologias Ágeis,0.8546,Design Thinking,0.852,Treinamento e Desenvolvimento,0.8519,Estatística Aplicada,0.8496
2228,backend API,34,Java,0.4,matched,ai_rerank,TypeScript,0.8661,JavaScript,0.8625,Java,0.8604,FastAPI,0.8433,Desenvolvimento de APIs,0.8285
2229,customer success mindset,—,—,0.27,no_match,insufficient_confidence,Foco no Cliente,0.8235,Mentoria,0.8062,Design Thinking,0.8053,Comunicação Assertiva,0.8044,UX Research,0.8039
2230,tableau development,77,Tableau,0.93,matched,ai_rerank,Tableau,0.8623,TypeScript,0.8322,ETL e ELT,0.8191,Desenvolvimento de APIs,0.8167,Java,0.815
2231,test coverage,—,—,0.05,no_match,insufficient_confidence,Testes Automatizados,0.8232,MLflow,0.8127,Docker,0.8095,Experimentação e Testes A/B,0.8077,TypeScript,0.8034
2232,clarity in communication,2,Comunicação Assertiva,0.7,matched,ai_rerank,Comunicação Assertiva,0.8476,Escrita Profissional,0.8298,Gestão de Desempenho,0.8168,Desenvolvimento de APIs,0.8144,Planejamento Estratégico,0.8116
2233,critical analysis,6,Pensamento Crítico,0.99,matched,ai_rerank,Pensamento Crítico,0.8253,Análise de Dados,0.819,Análise Financeira,0.8164,Large Language Models,0.8153,R,0.8124
2234,convolutional neural networks,—,—,0.07,no_match,insufficient_confidence,Deep Learning,0.8437,Machine Learning,0.8369,Data Warehouse,0.8178,Large Language Models,0.8175,Engenharia de Features,0.8124
2235,pipelines de dados,51,Engenharia de Dados,0.97,matched,ai_rerank,Engenharia de Dados,0.8856,dbt,0.8823,Orquestração de Pipelines,0.873,Processamento de Linguagem Natural,0.8697,CI/CD,0.8624
2236,GCP services,67,Google Cloud Platform,1.0,matched,ai_rerank,Google Cloud Platform,0.8505,AWS,0.7969,Spark,0.7892,Processamento de Linguagem Natural,0.7876,Orquestração de Pipelines,0.7869
2237,monitoring,70,Monitoramento e Observabilidade,0.93,matched,ai_rerank,Langfuse,0.8485,AWS,0.8362,Orquestração de Pipelines,0.8346,MLflow,0.8336,Monitoramento e Observabilidade,0.8332
2238,strategic thinking,17,Pensamento Estratégico,1.0,matched,ai_rerank,Design Thinking,0.861,Pensamento Estratégico,0.8517,Pensamento Crítico,0.8366,Empreendedorismo,0.8324,Planejamento Estratégico,0.8311
2239,vendor negotiation,—,—,0.08,no_match,insufficient_confidence,Negociação,0.8262,Visão de Produto,0.8102,Foco no Cliente,0.8099,Resolução de Conflitos,0.8056,Large Language Models,0.8049
2240,prototipagem,—,—,0.27,no_match,insufficient_confidence,MLflow,0.8353,TypeScript,0.8327,Engenharia de Features,0.8321,Adaptabilidade,0.8312,Estatística Aplicada,0.8309
2241,empathy mapping,—,—,0.02,no_match,insufficient_confidence,Inteligência Emocional,0.8148,Gestão de Stakeholders,0.8114,Adaptabilidade,0.8102,Data Warehouse,0.8083,FastAPI,0.8081
2242,DL,—,—,0.16,no_match,insufficient_confidence,R,0.7873,Machine Learning,0.7872,CI/CD,0.7871,Modelagem de Dados,0.7867,MLflow,0.786
2243,service mesh,—,—,0.23,no_match,insufficient_confidence,Azure,0.8171,Google Cloud Platform,0.8046,Spark,0.8028,AWS,0.8027,MLflow,0.7982
2244,treinar modelos,40,Machine Learning,0.75,matched,ai_rerank,Machine Learning,0.8537,Avaliação de Modelos,0.843,Modelagem Financeira,0.8404,Deep Learning,0.8387,Large Language Models,0.8366
2245,software architecture,74,Arquitetura de Software,1.0,matched,ai_rerank,Arquitetura de Software,0.8494,Data Warehouse,0.8248,Azure,0.8188,Microsserviços,0.8177,Docker,0.8169
2246,Docker,63,Docker,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
2247,trabalho conjunto,—,—,0.27,no_match,insufficient_confidence,Colaboração,0.859,Versionamento de Código,0.8352,Design Thinking,0.8344,Escrita Profissional,0.8311,Negociação,0.8307
2248,ML,84,MLflow,0.42,matched,ai_rerank,MLflow,0.8291,Machine Learning,0.8071,Large Language Models,0.8061,Engenharia de Features,0.7918,Azure,0.7885
2249,change management,28,Gestão de Mudanças,1.0,matched,ai_rerank,Gestão de Mudanças,0.8586,Adaptabilidade,0.8288,Gestão de Stakeholders,0.8218,Resolução de Conflitos,0.8217,Gestão de Projetos,0.8204
2250,organizational design,96,Desenvolvimento Organizacional,0.44,matched,ai_rerank,Cultura Organizacional,0.8394,Desenvolvimento Organizacional,0.8274,Looker,0.8209,Liderança Técnica,0.8208,UX Research,0.8191
2251,forecasting,—,—,0.08,no_match,insufficient_confidence,Streaming de Dados,0.8303,Large Language Models,0.8291,Estatística Aplicada,0.8289,Séries Temporais,0.8254,Storytelling com Dados,0.8252
2252,visão computacional,48,Visão Computacional,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
2253,risk management,93,Gestão de Riscos,1.0,matched,ai_rerank,Gestão de Riscos,0.851,Gestão de Projetos,0.8378,Empreendedorismo,0.8307,Gestão de Mudanças,0.8292,MLflow,0.8279
2254,comunicar dados,21,Storytelling com Dados,0.99,matched,ai_rerank,Storytelling com Dados,0.8711,Streaming de Dados,0.853,Spark,0.8472,Power BI,0.8443,Modelagem de Dados,0.8429
2255,Excel,78,Excel Avançado,0.51,matched,ai_rerank,Excel Avançado,0.8296,ETL e ELT,0.8063,Análise Financeira,0.8062,Power BI,0.8055,MLflow,0.8051
2256,financial models,92,Modelagem Financeira,1.0,matched,ai_rerank,Modelagem Financeira,0.8644,Análise Financeira,0.8297,Looker,0.8202,Machine Learning,0.8178,Large Language Models,0.8152
2257,dimensional modeling,55,Modelagem de Dados,0.84,matched,ai_rerank,Modelagem de Dados,0.8379,Machine Learning,0.8259,Looker,0.825,Engenharia de Features,0.8231,Large Language Models,0.8229
2258,langfuse,85,Langfuse,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
2259,streaming de dados,54,Streaming de Dados,1.0,matched,fuzzy_match,—,0.0,—,0.0,—,0.0,—,0.0,—,0.0
2260,exploratory analysis,39,Análise de Dados,0.78,matched,ai_rerank,Análise de Dados,0.832,Large Language Models,0.8132,MLflow,0.8131,Análise Financeira,0.8123,Design Thinking,0.8097
2261,Microsoft Excel,78,Excel Avançado,0.95,matched,ai_rerank,Excel Avançado,0.8493,ETL e ELT,0.8214,MLflow,0.821,Power BI,0.8178,Scala,0.8162
2262,liderança de equipes,1,Gestão de Pessoas,0.95,matched,ai_rerank,Liderança Técnica,0.883,Gestão de Pessoas,0.8737,Resolução de Conflitos,0.861,Treinamento e Desenvolvimento,0.854,Gestão do Tempo,0.853
