new_skill_id,skill_raw,taxonomy_id,skill_name,confidence_score,match_status,strategy_used,top1,score_bi_encoder_top1,top2,score_bi_encoder_top2,top3,score_bi_encoder_top3,top4,score_bi_encoder_top4,top5,score_bi_encoder_top5
785,aprendizagem contínua,12,Aprendizado Contínuo,0.99,matched,ai_rerank,Aprendizado Contínuo,0.8802,Deep Learning,0.8449,Tomada de Decisão,0.8364,Machine Learning,0.835,Cultura Organizacional,0.8339
1586,tableau dashboards,77,Tableau,0.99,matched,ai_rerank,Tableau,0.8844,Power BI,0.8453,Looker,0.8439,Data Warehouse,0.8262,Storytelling com Dados,0.8244
1560,temporal modeling,47,Séries Temporais,0.99,matched,ai_rerank,Séries Temporais,0.8512,Large Language Models,0.8324,Deep Learning,0.8319,Modelagem de Dados,0.8248,MLflow,0.8241
2501,adaptação a mudanças,9,Adaptabilidade,0.99,matched,ai_rerank,Adaptabilidade,0.8962,Gestão de Mudanças,0.8674,Tomada de Decisão,0.8352,Colaboração,0.8349,Resolução de Problemas,0.8318
1603,model validation,46,Avaliação de Modelos,0.99,matched,ai_rerank,MLflow,0.8442,Modelagem Financeira,0.8436,Machine Learning,0.8412,Avaliação de Modelos,0.8395,Large Language Models,0.8345
3016,meeting facilitation,20,Facilitação,0.99,matched,ai_rerank,Facilitação,0.8361,Colaboração,0.8156,Mentoria,0.8115,Hugging Face,0.8055,Resolução de Conflitos,0.8049
3002,facilitar reuniões,20,Facilitação,0.99,matched,ai_rerank,Facilitação,0.8769,Resolução de Problemas,0.8562,Resolução de Conflitos,0.8492,Colaboração,0.8469,Negociação,0.8436
3020,cloud GCP,67,Google Cloud Platform,0.99,matched,ai_rerank,Google Cloud Platform,0.8675,Spark,0.833,Infrastructure as Code,0.8177,Hadoop,0.8147,Streaming de Dados,0.8119
3023,adapting to change,9,Adaptabilidade,0.99,matched,ai_rerank,Adaptabilidade,0.858,Gestão de Mudanças,0.8346,Colaboração,0.8198,Tomada de Decisão,0.8158,Mentoria,0.8124
3015,postgresql queries,58,PostgreSQL,1.0,matched,ai_rerank,PostgreSQL,0.8719,SQL,0.8519,MongoDB,0.8357,Data Warehouse,0.8253,Desenvolvimento de APIs,0.8253
3003,planejar estrategicamente,27,Planejamento Estratégico,1.0,matched,ai_rerank,Planejamento Estratégico,0.8734,Pensamento Estratégico,0.8495,Gestão de Projetos,0.8414,Design Thinking,0.8396,Resolução de Conflitos,0.8371
41,micro services,75,Microsserviços,1.0,matched,ai_rerank,Microsserviços,0.8408,Azure,0.8269,AWS,0.82,Google Cloud Platform,0.8158,MLflow,0.8094
38,risk management,93,Gestão de Riscos,1.0,matched,ai_rerank,Gestão de Riscos,0.851,Gestão de Projetos,0.8378,Empreendedorismo,0.8307,Gestão de Mudanças,0.8292,MLflow,0.8279
19,Critical Thinking,6,Pensamento Crítico,1.0,matched,ai_rerank,Pensamento Crítico,0.8376,Design Thinking,0.8356,Pensamento Estratégico,0.8232,Machine Learning,0.8136,Mentoria,0.8132
2310,data modeling,55,Modelagem de Dados,1.0,matched,ai_rerank,Modelagem de Dados,0.8444,Looker,0.84,R,0.8398,Data Warehouse,0.8393,Engenharia de Features,0.8336
2303,software architecture,74,Arquitetura de Software,1.0,matched,ai_rerank,Arquitetura de Software,0.8494,Data Warehouse,0.8248,Azure,0.8188,Microsserviços,0.8177,Docker,0.8169
2302,power bi development,76,Power BI,1.0,matched,ai_rerank,Power BI,0.8597,Desenvolvimento de APIs,0.8026,Liderança Técnica,0.8024,Engenharia de Features,0.7978,TypeScript,0.7964
2298,cultura corporativa,100,Cultura Organizacional,1.0,matched,ai_rerank,Cultura Organizacional,0.8629,Employer Branding,0.8354,Infrastructure as Code,0.8282,Versionamento de Código,0.8264,Planejamento Estratégico,0.8257
2290,performance management,97,Gestão de Desempenho,1.0,matched,ai_rerank,Gestão de Desempenho,0.8423,Gestão do Tempo,0.8331,Gestão de Mudanças,0.8329,Gestão de Produto,0.8289,Gestão de Projetos,0.8257
2285,monitoramento de LLM,85,Langfuse,1.0,matched,ai_rerank,Langfuse,0.883,MLflow,0.8575,Large Language Models,0.8519,LangChain,0.8478,Monitoramento e Observabilidade,0.8442
2283,conduzir negociações,5,Negociação,1.0,matched,ai_rerank,Negociação,0.914,Facilitação,0.8743,Gestão de Mudanças,0.8658,Resolução de Conflitos,0.8601,Orientação a Dados,0.8513
2277,gerenciar mudanças,28,Gestão de Mudanças,1.0,matched,ai_rerank,Gestão de Mudanças,0.8954,Adaptabilidade,0.8684,Gestão de Projetos,0.8663,Resolução de Conflitos,0.8651,Gestão do Tempo,0.865
2274,redis cache,60,Redis,1.0,matched,ai_rerank,Redis,0.9023,Spark,0.8197,Data Warehouse,0.817,Hadoop,0.8152,Langfuse,0.8135
2273,entrepreneurship,30,Empreendedorismo,1.0,matched,ai_rerank,Empreendedorismo,0.8589,Inovação,0.8245,Employer Branding,0.8199,Mentoria,0.8165,Desenvolvimento Organizacional,0.815
2267,microservices,75,Microsserviços,1.0,matched,ai_rerank,Microsserviços,0.855,Azure,0.8239,AWS,0.8236,Kubernetes,0.8198,MLflow,0.8145
2340,cultura corporativa,100,Cultura Organizacional,1.0,matched,ai_rerank,Cultura Organizacional,0.8629,Employer Branding,0.8354,Infrastructure as Code,0.8282,Versionamento de Código,0.8264,Planejamento Estratégico,0.8257
2337,SQL postgres,58,PostgreSQL,1.0,matched,ai_rerank,PostgreSQL,0.8591,SQL,0.8493,MongoDB,0.8325,Qualidade de Dados,0.8311,Spark,0.8282
2335,strategic planning,27,Planejamento Estratégico,1.0,matched,ai_rerank,Planejamento Estratégico,0.8592,Pensamento Estratégico,0.837,Design Thinking,0.8239,Empreendedorismo,0.8232,Gestão de Projetos,0.8201
2328,conduzir negociações,5,Negociação,1.0,matched,ai_rerank,Negociação,0.914,Facilitação,0.8743,Gestão de Mudanças,0.8658,Resolução de Conflitos,0.8601,Orientação a Dados,0.8513
2322,aws services,66,AWS,1.0,matched,ai_rerank,AWS,0.8778,Azure,0.8205,Google Cloud Platform,0.8163,Spark,0.8079,Desenvolvimento de APIs,0.8076
2318,automated testing,73,Testes Automatizados,1.0,matched,ai_rerank,Testes Automatizados,0.8488,Machine Learning,0.8301,Experimentação e Testes A/B,0.8205,CI/CD,0.82,Estatística Aplicada,0.8182
2256,financial models,92,Modelagem Financeira,1.0,matched,ai_rerank,Modelagem Financeira,0.8644,Análise Financeira,0.8297,Looker,0.8202,Machine Learning,0.8178,Large Language Models,0.8152
2253,risk management,93,Gestão de Riscos,1.0,matched,ai_rerank,Gestão de Riscos,0.851,Gestão de Projetos,0.8378,Empreendedorismo,0.8307,Gestão de Mudanças,0.8292,MLflow,0.8279
2249,change management,28,Gestão de Mudanças,1.0,matched,ai_rerank,Gestão de Mudanças,0.8586,Adaptabilidade,0.8288,Gestão de Stakeholders,0.8218,Resolução de Conflitos,0.8217,Gestão de Projetos,0.8204
2245,software architecture,74,Arquitetura de Software,1.0,matched,ai_rerank,Arquitetura de Software,0.8494,Data Warehouse,0.8248,Azure,0.8188,Microsserviços,0.8177,Docker,0.8169
2238,strategic thinking,17,Pensamento Estratégico,1.0,matched,ai_rerank,Design Thinking,0.861,Pensamento Estratégico,0.8517,Pensamento Crítico,0.8366,Empreendedorismo,0.8324,Planejamento Estratégico,0.8311
2236,GCP services,67,Google Cloud Platform,1.0,matched,ai_rerank,Google Cloud Platform,0.8505,AWS,0.7969,Spark,0.7892,Processamento de Linguagem Natural,0.7876,Orquestração de Pipelines,0.7869
2226,PowerBI,76,Power BI,1.0,matched,ai_rerank,Power BI,0.8568,Excel Avançado,0.8028,FastAPI,0.7916,Data Warehouse,0.7909,Looker,0.7899
2215,gerenciamento de riscos,93,Gestão de Riscos,1.0,matched,ai_rerank,Gestão de Riscos,0.8785,Gestão de Projetos,0.87,Empreendedorismo,0.8536,MLflow,0.8477,Gestão de Desempenho,0.8458
2211,change management,28,Gestão de Mudanças,1.0,matched,ai_rerank,Gestão de Mudanças,0.8586,Adaptabilidade,0.8288,Gestão de Stakeholders,0.8218,Resolução de Conflitos,0.8217,Gestão de Projetos,0.8204
2202,technical team guidance,25,Liderança Técnica,1.0,matched,ai_rerank,Liderança Técnica,0.8503,Treinamento e Desenvolvimento,0.8203,Metodologias Ágeis,0.8201,Gestão de Pessoas,0.8197,Large Language Models,0.8184
2200,API com python fastapi,62,FastAPI,1.0,matched,ai_rerank,FastAPI,0.9031,TypeScript,0.844,Python,0.8365,LangChain,0.8321,Streaming de Dados,0.8317
2194,llm development langchain,83,LangChain,1.0,matched,ai_rerank,LangChain,0.8884,Langfuse,0.8473,Large Language Models,0.8467,TypeScript,0.8207,MLflow,0.8142
2192,unix scripting,38,Bash e Shell Script,1.0,matched,ai_rerank,Bash e Shell Script,0.8793,TypeScript,0.8228,UX Research,0.8214,Large Language Models,0.8212,Testes Automatizados,0.8189
2191,fine-tuning huggingface,86,Hugging Face,1.0,matched,ai_rerank,Hugging Face,0.8775,Large Language Models,0.8213,Facilitação,0.8125,Engenharia de Features,0.8074,Adaptabilidade,0.8064
2188,bash scripting,38,Bash e Shell Script,1.0,matched,ai_rerank,Bash e Shell Script,0.8849,TypeScript,0.8273,Large Language Models,0.8231,Java,0.8222,Versionamento de Código,0.8172
2177,frontend javascript,35,JavaScript,1.0,matched,ai_rerank,JavaScript,0.897,TypeScript,0.8698,Java,0.8529,Versionamento de Código,0.8152,LangChain,0.8114
2172,fastapi development,62,FastAPI,1.0,matched,ai_rerank,FastAPI,0.8965,TypeScript,0.8365,Desenvolvimento de APIs,0.8313,Java,0.8233,JavaScript,0.8187
2163,google cloud services,67,Google Cloud Platform,1.0,matched,ai_rerank,Google Cloud Platform,0.8632,AWS,0.8294,Azure,0.8196,Spark,0.8153,Infrastructure as Code,0.8077
2354,bash e shell,38,Bash e Shell Script,1.0,matched,ai_rerank,Bash e Shell Script,0.8637,Hadoop,0.8295,ETL e ELT,0.828,TypeScript,0.8207,Scala,0.8179
2347,advanced postgresql,58,PostgreSQL,1.0,matched,ai_rerank,PostgreSQL,0.8775,Excel Avançado,0.8334,Spark,0.8285,Desenvolvimento de APIs,0.8284,FastAPI,0.824
2342,javascript frontend,35,JavaScript,1.0,matched,ai_rerank,JavaScript,0.8994,TypeScript,0.8663,Java,0.8579,Versionamento de Código,0.818,LangChain,0.8102
2151,learning and development,98,Treinamento e Desenvolvimento,1.0,matched,ai_rerank,Treinamento e Desenvolvimento,0.8537,Aprendizado Contínuo,0.8382,Mentoria,0.8336,Machine Learning,0.8312,Desenvolvimento Organizacional,0.8267
2147,innovation,29,Inovação,1.0,matched,ai_rerank,Inovação,0.859,Visão de Produto,0.8281,Mentoria,0.8273,Empreendedorismo,0.8271,Design Thinking,0.8263
2141,SQL writing,32,SQL,1.0,matched,ai_rerank,SQL,0.8592,Escrita Profissional,0.8355,Desenvolvimento de APIs,0.8245,Testes Automatizados,0.8192,Data Warehouse,0.8179
2136,tomar decisões,8,Tomada de Decisão,1.0,matched,ai_rerank,Tomada de Decisão,0.8892,Pensamento Estratégico,0.8548,Pensamento Crítico,0.8527,Orientação a Dados,0.8448,Análise Financeira,0.8438
2131,google cloud services,67,Google Cloud Platform,1.0,matched,ai_rerank,Google Cloud Platform,0.8632,AWS,0.8294,Azure,0.8196,Spark,0.8153,Infrastructure as Code,0.8077
2129,desenvolvimento java,34,Java,1.0,matched,ai_rerank,Java,0.8771,JavaScript,0.8555,TypeScript,0.8485,Scala,0.8416,Python,0.8409
2126,langchain development,83,LangChain,1.0,matched,ai_rerank,LangChain,0.8867,Langfuse,0.8393,TypeScript,0.8328,Large Language Models,0.8263,Desenvolvimento de APIs,0.8192
2125,data analytics,39,Análise de Dados,1.0,matched,ai_rerank,Análise de Dados,0.8591,Data Warehouse,0.8561,Storytelling com Dados,0.8464,Spark,0.8452,R,0.8423
2124,LLM pipelines,85,Langfuse,1.0,matched,ai_rerank,Langfuse,0.8454,Processamento de Linguagem Natural,0.8259,LangChain,0.822,Large Language Models,0.8215,MLflow,0.8076
2123,BI dashboards,76,Power BI,1.0,matched,ai_rerank,Power BI,0.8679,Tableau,0.8393,Looker,0.8354,Data Warehouse,0.8274,CI/CD,0.8239
2111,advanced excel,78,Excel Avançado,1.0,matched,ai_rerank,Excel Avançado,0.8649,Spark,0.8158,PostgreSQL,0.8133,FastAPI,0.8121,Desenvolvimento de APIs,0.8093
2373,user focus,16,Foco no Cliente,1.0,matched,ai_rerank,Design Thinking,0.8226,Foco no Cliente,0.8145,UX Research,0.8129,Visão de Produto,0.8108,Hugging Face,0.806
2372,java backend,34,Java,1.0,matched,ai_rerank,Java,0.898,JavaScript,0.8733,TypeScript,0.8613,Scala,0.8264,Hadoop,0.8192
2363,model assessment,46,Avaliação de Modelos,1.0,matched,ai_rerank,Machine Learning,0.8479,Avaliação de Modelos,0.8417,Modelagem Financeira,0.8338,MLflow,0.8274,Large Language Models,0.8262
2106,gerenciamento de projetos,18,Gestão de Projetos,1.0,matched,ai_rerank,Gestão de Projetos,0.9089,Gestão de Riscos,0.875,Gestão do Tempo,0.8674,Gestão de Stakeholders,0.8634,Gestão de Desempenho,0.854
2090,thinking critically,6,Pensamento Crítico,1.0,matched,ai_rerank,Design Thinking,0.8359,Pensamento Crítico,0.8234,Tomada de Decisão,0.8153,Empreendedorismo,0.8149,Pensamento Estratégico,0.8117
2086,python developer,31,Python,1.0,matched,ai_rerank,Python,0.8484,TypeScript,0.8198,FastAPI,0.8147,LangChain,0.8096,JavaScript,0.8096
2079,critical mindset,6,Pensamento Crítico,1.0,matched,ai_rerank,Design Thinking,0.8196,Pensamento Crítico,0.8187,Mentoria,0.8126,Empreendedorismo,0.8085,Comunicação Assertiva,0.8066
2072,cultura e estrutura organizacional,100,Cultura Organizacional,1.0,matched,ai_rerank,Cultura Organizacional,0.8825,Desenvolvimento Organizacional,0.8721,Treinamento e Desenvolvimento,0.8519,Recrutamento e Seleção,0.8477,Apresentação e Oratória,0.844
2070,mlflow tracking,84,MLflow,1.0,matched,ai_rerank,MLflow,0.8891,Langfuse,0.8533,Orquestração de Pipelines,0.8357,Large Language Models,0.828,Streaming de Dados,0.8163
2064,group facilitation,20,Facilitação,1.0,matched,ai_rerank,Facilitação,0.8334,Colaboração,0.8244,Mentoria,0.8176,Resolução de Conflitos,0.7982,Large Language Models,0.7982
2059,java backend,34,Java,1.0,matched,ai_rerank,Java,0.898,JavaScript,0.8733,TypeScript,0.8613,Scala,0.8264,Hadoop,0.8192
2054,java development,34,Java,1.0,matched,ai_rerank,Java,0.8587,JavaScript,0.8367,Python,0.8298,TypeScript,0.8294,Scala,0.8201
2051,strategic planning,27,Planejamento Estratégico,1.0,matched,ai_rerank,Planejamento Estratégico,0.8592,Pensamento Estratégico,0.837,Design Thinking,0.8239,Empreendedorismo,0.8232,Gestão de Projetos,0.8201
2041,java developer,34,Java,1.0,matched,ai_rerank,Java,0.8457,JavaScript,0.8321,TypeScript,0.8271,Scala,0.8215,Python,0.8211
2037,escrever SQL,32,SQL,1.0,matched,ai_rerank,SQL,0.8764,Escrita Profissional,0.843,Desenvolvimento de APIs,0.8415,Scala,0.8383,R,0.8376
2034,critical thinking,6,Pensamento Crítico,1.0,matched,ai_rerank,Design Thinking,0.8453,Pensamento Crítico,0.8447,Pensamento Estratégico,0.826,Empreendedorismo,0.8247,Inovação,0.8224
2031,habilidades de negociação,5,Negociação,1.0,matched,ai_rerank,Negociação,0.8981,Adaptabilidade,0.8493,Colaboração,0.8472,Inteligência Emocional,0.8449,Resolução de Conflitos,0.8432
2029,user focus,16,Foco no Cliente,1.0,matched,ai_rerank,Design Thinking,0.8226,Foco no Cliente,0.8145,UX Research,0.8129,Visão de Produto,0.8108,Hugging Face,0.806
2405,technical lead,25,Liderança Técnica,1.0,matched,ai_rerank,Liderança Técnica,0.8448,Gestão do Tempo,0.8114,Adaptabilidade,0.8049,Facilitação,0.8034,Gestão de Produto,0.8028
2399,data analytics,39,Análise de Dados,1.0,matched,ai_rerank,Análise de Dados,0.8591,Data Warehouse,0.8561,Storytelling com Dados,0.8464,Spark,0.8452,R,0.8423
2396,team conflict resolution,3,Resolução de Conflitos,1.0,matched,ai_rerank,Resolução de Conflitos,0.8538,Resolução de Problemas,0.8077,Inteligência Emocional,0.8039,Colaboração,0.8031,Comunicação Assertiva,0.7988
2025,professional writing,23,Escrita Profissional,1.0,matched,ai_rerank,Escrita Profissional,0.8598,Comunicação Assertiva,0.8251,Testes Automatizados,0.8144,Large Language Models,0.8077,Inteligência Emocional,0.8075
2013,data engineering,51,Engenharia de Dados,1.0,matched,ai_rerank,Engenharia de Dados,0.8458,Data Warehouse,0.8445,Engenharia de Features,0.8372,Storytelling com Dados,0.8368,Análise de Dados,0.8336
2008,ML flow,84,MLflow,1.0,matched,ai_rerank,MLflow,0.8642,Large Language Models,0.8192,Langfuse,0.8153,Machine Learning,0.8125,Orquestração de Pipelines,0.8101
1994,habilidades de negociação,5,Negociação,1.0,matched,ai_rerank,Negociação,0.8981,Adaptabilidade,0.8493,Colaboração,0.8472,Inteligência Emocional,0.8449,Resolução de Conflitos,0.8432
1982,amazon web services,66,AWS,1.0,matched,ai_rerank,AWS,0.871,Azure,0.8225,Google Cloud Platform,0.8126,Kubernetes,0.8,Hadoop,0.7987
1936,advanced excel,78,Excel Avançado,1.0,matched,ai_rerank,Excel Avançado,0.8649,Spark,0.8158,PostgreSQL,0.8133,FastAPI,0.8121,Desenvolvimento de APIs,0.8093
1928,gerenciamento de pessoas,1,Gestão de Pessoas,1.0,matched,ai_rerank,Gestão de Pessoas,0.8798,Resolução de Conflitos,0.8585,Gestão do Tempo,0.8562,Gestão de Mudanças,0.8526,Gestão de Projetos,0.852
1917,serviços AWS,66,AWS,1.0,matched,ai_rerank,AWS,0.8897,Azure,0.858,Spark,0.8497,Google Cloud Platform,0.847,Data Warehouse,0.8346
1916,python fastapi,62,FastAPI,1.0,matched,ai_rerank,FastAPI,0.8947,TypeScript,0.8232,Python,0.8122,Streaming de Dados,0.8069,LangChain,0.8062
1914,escrever SQL,32,SQL,1.0,matched,ai_rerank,SQL,0.8764,Escrita Profissional,0.843,Desenvolvimento de APIs,0.8415,Scala,0.8383,R,0.8376
1909,facilitação de grupos,20,Facilitação,1.0,matched,ai_rerank,Facilitação,0.8743,Colaboração,0.8398,Resolução de Problemas,0.838,Resolução de Conflitos,0.833,Gestão de Desempenho,0.829
2435,resolver divergências,3,Resolução de Conflitos,1.0,matched,ai_rerank,Resolução de Conflitos,0.8938,Resolução de Problemas,0.8515,Tomada de Decisão,0.8456,Adaptabilidade,0.8387,Autogestão,0.8359
2424,controlled experiments,50,Experimentação e Testes A/B,1.0,matched,ai_rerank,Experimentação e Testes A/B,0.8199,MLflow,0.8131,Machine Learning,0.8126,UX Research,0.8045,Orquestração de Pipelines,0.7987
1886,llm development langchain,83,LangChain,1.0,matched,ai_rerank,LangChain,0.8884,Langfuse,0.8473,Large Language Models,0.8467,TypeScript,0.8207,MLflow,0.8142
1885,tech lead,25,Liderança Técnica,1.0,matched,ai_rerank,Liderança Técnica,0.8322,Adaptabilidade,0.8146,Gestão de Produto,0.807,Gestão do Tempo,0.8069,TypeScript,0.8041
1881,CI pipeline,65,CI/CD,1.0,matched,ai_rerank,CI/CD,0.8573,Orquestração de Pipelines,0.8223,Infrastructure as Code,0.8188,Engenharia de Dados,0.8151,Processamento de Linguagem Natural,0.8144
1876,planejar estrategicamente,27,Planejamento Estratégico,1.0,matched,ai_rerank,Planejamento Estratégico,0.8734,Pensamento Estratégico,0.8495,Gestão de Projetos,0.8414,Design Thinking,0.8396,Resolução de Conflitos,0.8371
1874,product understanding,14,Visão de Produto,1.0,matched,ai_rerank,Visão de Produto,0.8499,Foco no Cliente,0.8233,Gestão de Produto,0.8205,Avaliação de Modelos,0.8183,Large Language Models,0.8174
1868,model assessment,46,Avaliação de Modelos,1.0,matched,ai_rerank,Machine Learning,0.8479,Avaliação de Modelos,0.8417,Modelagem Financeira,0.8338,MLflow,0.8274,Large Language Models,0.8262
1858,managing people,1,Gestão de Pessoas,1.0,matched,ai_rerank,Gestão de Pessoas,0.8491,Resolução de Conflitos,0.8361,Liderança Técnica,0.8301,Gestão de Mudanças,0.8299,Gestão do Tempo,0.829
1856,hugging face models,86,Hugging Face,1.0,matched,ai_rerank,Hugging Face,0.8556,Avaliação de Modelos,0.8072,Large Language Models,0.7988,Machine Learning,0.7953,Modelagem Financeira,0.7947
1853,liderança em tecnologia,25,Liderança Técnica,1.0,matched,ai_rerank,Liderança Técnica,0.8701,Adaptabilidade,0.8509,Gestão do Tempo,0.8445,Streaming de Dados,0.8364,Gestão de Produto,0.8348
1839,continuous learning,12,Aprendizado Contínuo,1.0,matched,ai_rerank,Aprendizado Contínuo,0.8566,Large Language Models,0.8372,Deep Learning,0.835,Machine Learning,0.8334,Mentoria,0.8254
1826,azure services,68,Azure,1.0,matched,ai_rerank,Azure,0.8721,AWS,0.8402,Google Cloud Platform,0.8273,Data Warehouse,0.8148,Infrastructure as Code,0.8116
1825,controlled experiments,50,Experimentação e Testes A/B,1.0,matched,ai_rerank,Experimentação e Testes A/B,0.8199,MLflow,0.8131,Machine Learning,0.8126,UX Research,0.8045,Orquestração de Pipelines,0.7987
2466,natural language processing,42,Processamento de Linguagem Natural,1.0,matched,ai_rerank,Processamento de Linguagem Natural,0.8469,Large Language Models,0.8468,Machine Learning,0.8294,Langfuse,0.8266,Spark,0.8262
2458,experimentos controlados,50,Experimentação e Testes A/B,1.0,matched,ai_rerank,Experimentação e Testes A/B,0.8486,MLflow,0.8397,Machine Learning,0.8326,UX Research,0.8277,Orquestração de Pipelines,0.8269
2455,redis cache,60,Redis,1.0,matched,ai_rerank,Redis,0.9023,Spark,0.8197,Data Warehouse,0.817,Hadoop,0.8152,Langfuse,0.8135
1823,unix scripting,38,Bash e Shell Script,1.0,matched,ai_rerank,Bash e Shell Script,0.8793,TypeScript,0.8228,UX Research,0.8214,Large Language Models,0.8212,Testes Automatizados,0.8189
1821,orquestração de containers,64,Kubernetes,1.0,matched,ai_rerank,Kubernetes,0.8973,Orquestração de Pipelines,0.8633,Docker,0.8511,Colaboração,0.8225,MLflow,0.8221
1818,pesquisa com usuários,88,UX Research,1.0,matched,ai_rerank,UX Research,0.8689,Design Thinking,0.8427,MongoDB,0.8337,Versionamento de Código,0.8328,R,0.8309
1817,cultura e estrutura organizacional,100,Cultura Organizacional,1.0,matched,ai_rerank,Cultura Organizacional,0.8825,Desenvolvimento Organizacional,0.8721,Treinamento e Desenvolvimento,0.8519,Recrutamento e Seleção,0.8477,Apresentação e Oratória,0.844
1813,technical team guidance,25,Liderança Técnica,1.0,matched,ai_rerank,Liderança Técnica,0.8503,Treinamento e Desenvolvimento,0.8203,Metodologias Ágeis,0.8201,Gestão de Pessoas,0.8197,Large Language Models,0.8184
1811,power bi service,76,Power BI,1.0,matched,ai_rerank,Power BI,0.8532,Azure,0.7922,Infrastructure as Code,0.7895,Google Cloud Platform,0.7892,Data Warehouse,0.7858
1805,LLM observability,85,Langfuse,1.0,matched,ai_rerank,Langfuse,0.8447,Large Language Models,0.8322,LangChain,0.8288,MLflow,0.8245,Monitoramento e Observabilidade,0.8179
1797,container orchestration,64,Kubernetes,1.0,matched,ai_rerank,Kubernetes,0.865,Docker,0.8314,Orquestração de Pipelines,0.8258,MLflow,0.8053,Spark,0.8045
1784,organizational development,96,Desenvolvimento Organizacional,1.0,matched,ai_rerank,Desenvolvimento Organizacional,0.8443,Cultura Organizacional,0.8347,Treinamento e Desenvolvimento,0.8313,Gestão de Mudanças,0.8193,Planejamento Estratégico,0.8174
1773,experimentos controlados,50,Experimentação e Testes A/B,1.0,matched,ai_rerank,Experimentação e Testes A/B,0.8486,MLflow,0.8397,Machine Learning,0.8326,UX Research,0.8277,Orquestração de Pipelines,0.8269
1770,critical mindset,6,Pensamento Crítico,1.0,matched,ai_rerank,Design Thinking,0.8196,Pensamento Crítico,0.8187,Mentoria,0.8126,Empreendedorismo,0.8085,Comunicação Assertiva,0.8066
1750,thinking critically,6,Pensamento Crítico,1.0,matched,ai_rerank,Design Thinking,0.8359,Pensamento Crítico,0.8234,Tomada de Decisão,0.8153,Empreendedorismo,0.8149,Pensamento Estratégico,0.8117
1741,entrepreneurship,30,Empreendedorismo,1.0,matched,ai_rerank,Empreendedorismo,0.8589,Inovação,0.8245,Employer Branding,0.8199,Mentoria,0.8165,Desenvolvimento Organizacional,0.815
1736,critical mindset,6,Pensamento Crítico,1.0,matched,ai_rerank,Design Thinking,0.8196,Pensamento Crítico,0.8187,Mentoria,0.8126,Empreendedorismo,0.8085,Comunicação Assertiva,0.8066
1735,data engineering,51,Engenharia de Dados,1.0,matched,ai_rerank,Engenharia de Dados,0.8458,Data Warehouse,0.8445,Engenharia de Features,0.8372,Storytelling com Dados,0.8368,Análise de Dados,0.8336
1731,feature engineering,45,Engenharia de Features,1.0,matched,ai_rerank,Engenharia de Features,0.8515,Liderança Técnica,0.8166,Data Warehouse,0.8158,Large Language Models,0.8156,Gestão de Stakeholders,0.8136
2491,Amazon Web Services,66,AWS,1.0,matched,ai_rerank,AWS,0.8731,Azure,0.8294,Google Cloud Platform,0.8164,Hadoop,0.8147,Spark,0.8139
2473,strategic planning,27,Planejamento Estratégico,1.0,matched,ai_rerank,Planejamento Estratégico,0.8592,Pensamento Estratégico,0.837,Design Thinking,0.8239,Empreendedorismo,0.8232,Gestão de Projetos,0.8201
2470,resolver problemas,7,Resolução de Problemas,1.0,matched,ai_rerank,Resolução de Problemas,0.8756,Resolução de Conflitos,0.8624,Design Thinking,0.8459,Adaptabilidade,0.8349,Qualidade de Dados,0.8343
1709,microservices,75,Microsserviços,1.0,matched,ai_rerank,Microsserviços,0.855,Azure,0.8239,AWS,0.8236,Kubernetes,0.8198,MLflow,0.8145
1705,Microsoft Azure,68,Azure,1.0,matched,ai_rerank,Azure,0.8581,Data Warehouse,0.8169,Google Cloud Platform,0.815,Kubernetes,0.8143,Docker,0.8134
1698,desenvolvedor python,31,Python,1.0,matched,ai_rerank,Python,0.8634,FastAPI,0.8338,TypeScript,0.8326,LangChain,0.8257,Versionamento de Código,0.8217
1677,LLM observability,85,Langfuse,1.0,matched,ai_rerank,Langfuse,0.8447,Large Language Models,0.8322,LangChain,0.8288,MLflow,0.8245,Monitoramento e Observabilidade,0.8179
1674,organizational culture,100,Cultura Organizacional,1.0,matched,ai_rerank,Cultura Organizacional,0.8653,Desenvolvimento Organizacional,0.8297,Employer Branding,0.8249,Gestão de Pessoas,0.8211,Liderança Técnica,0.8165
1656,inference hugging face,86,Hugging Face,1.0,matched,ai_rerank,Hugging Face,0.8774,Large Language Models,0.8194,Estatística Aplicada,0.814,UX Research,0.8046,Negociação,0.8039
1652,stakeholder management,26,Gestão de Stakeholders,1.0,matched,ai_rerank,Gestão de Stakeholders,0.8872,Gestão de Produto,0.8274,Data Warehouse,0.8159,MLflow,0.8159,Looker,0.8129
1647,adaptability,9,Adaptabilidade,1.0,matched,ai_rerank,Adaptabilidade,0.8768,Gestão de Mudanças,0.8402,Docker,0.826,Resolução de Problemas,0.8225,Modelagem de Dados,0.8213
1645,Apache Spark,81,Spark,1.0,matched,ai_rerank,Spark,0.8788,Streaming de Dados,0.8484,Scala,0.8279,Desenvolvimento de APIs,0.8162,Data Warehouse,0.8145
1638,postgresql queries,58,PostgreSQL,1.0,matched,ai_rerank,PostgreSQL,0.8719,SQL,0.8519,MongoDB,0.8357,Data Warehouse,0.8253,Desenvolvimento de APIs,0.8253
