new_skill_id,skill_raw,taxonomy_id,skill_name,confidence_score,match_status,strategy_used
841,expressing ideas clearly,2,Comunicação Assertiva,0.99,matched,ai_rerank
823,cloud GCP,67,Google Cloud Platform,0.99,matched,ai_rerank
2780,mentoring,24,Mentoria,0.99,matched,ai_rerank
1160,CD pipeline,65,CI/CD,0.99,matched,ai_rerank
2233,critical analysis,6,Pensamento Crítico,0.99,matched,ai_rerank
2213,langchain memory,83,LangChain,0.99,matched,ai_rerank
1593,azure functions,68,Azure,0.99,matched,ai_rerank
1587,data pipelines,51,Engenharia de Dados,0.99,matched,ai_rerank
2795,strategic vision,17,Pensamento Estratégico,0.99,matched,ai_rerank
2793,critical analysis,6,Pensamento Crítico,0.99,matched,ai_rerank
816,strategic negotiation,5,Negociação,0.99,matched,ai_rerank
814,BI reports,76,Power BI,0.99,matched,ai_rerank
2338,expressing ideas clearly,2,Comunicação Assertiva,0.99,matched,ai_rerank
25,ETL,52,ETL e ELT,0.99,matched,ai_rerank
149,python para dados,31,Python,0.99,matched,ai_rerank
2254,comunicar dados,21,Storytelling com Dados,0.99,matched,ai_rerank
141,construção de APIs,61,Desenvolvimento de APIs,0.99,matched,ai_rerank
1176,feedback communication,2,Comunicação Assertiva,0.99,matched,ai_rerank
785,aprendizagem contínua,12,Aprendizado Contínuo,0.99,matched,ai_rerank
1586,tableau dashboards,77,Tableau,0.99,matched,ai_rerank
1560,temporal modeling,47,Séries Temporais,0.99,matched,ai_rerank
2501,adaptação a mudanças,9,Adaptabilidade,0.99,matched,ai_rerank
1603,model validation,46,Avaliação de Modelos,0.99,matched,ai_rerank
3016,meeting facilitation,20,Facilitação,0.99,matched,ai_rerank
3002,facilitar reuniões,20,Facilitação,0.99,matched,ai_rerank
3020,cloud GCP,67,Google Cloud Platform,0.99,matched,ai_rerank
3023,adapting to change,9,Adaptabilidade,0.99,matched,ai_rerank
3015,postgresql queries,58,PostgreSQL,1.0,matched,ai_rerank
3003,planejar estrategicamente,27,Planejamento Estratégico,1.0,matched,ai_rerank
41,micro services,75,Microsserviços,1.0,matched,ai_rerank
38,risk management,93,Gestão de Riscos,1.0,matched,ai_rerank
19,Critical Thinking,6,Pensamento Crítico,1.0,matched,ai_rerank
2310,data modeling,55,Modelagem de Dados,1.0,matched,ai_rerank
2303,software architecture,74,Arquitetura de Software,1.0,matched,ai_rerank
2302,power bi development,76,Power BI,1.0,matched,ai_rerank
2298,cultura corporativa,100,Cultura Organizacional,1.0,matched,ai_rerank
2290,performance management,97,Gestão de Desempenho,1.0,matched,ai_rerank
2285,monitoramento de LLM,85,Langfuse,1.0,matched,ai_rerank
2283,conduzir negociações,5,Negociação,1.0,matched,ai_rerank
2277,gerenciar mudanças,28,Gestão de Mudanças,1.0,matched,ai_rerank
2274,redis cache,60,Redis,1.0,matched,ai_rerank
2273,entrepreneurship,30,Empreendedorismo,1.0,matched,ai_rerank
2267,microservices,75,Microsserviços,1.0,matched,ai_rerank
2340,cultura corporativa,100,Cultura Organizacional,1.0,matched,ai_rerank
2337,SQL postgres,58,PostgreSQL,1.0,matched,ai_rerank
2335,strategic planning,27,Planejamento Estratégico,1.0,matched,ai_rerank
2328,conduzir negociações,5,Negociação,1.0,matched,ai_rerank
2322,aws services,66,AWS,1.0,matched,ai_rerank
2318,automated testing,73,Testes Automatizados,1.0,matched,ai_rerank
2256,financial models,92,Modelagem Financeira,1.0,matched,ai_rerank
2253,risk management,93,Gestão de Riscos,1.0,matched,ai_rerank
2249,change management,28,Gestão de Mudanças,1.0,matched,ai_rerank
2245,software architecture,74,Arquitetura de Software,1.0,matched,ai_rerank
2238,strategic thinking,17,Pensamento Estratégico,1.0,matched,ai_rerank
2236,GCP services,67,Google Cloud Platform,1.0,matched,ai_rerank
2226,PowerBI,76,Power BI,1.0,matched,ai_rerank
2215,gerenciamento de riscos,93,Gestão de Riscos,1.0,matched,ai_rerank
2211,change management,28,Gestão de Mudanças,1.0,matched,ai_rerank
2202,technical team guidance,25,Liderança Técnica,1.0,matched,ai_rerank
2200,API com python fastapi,62,FastAPI,1.0,matched,ai_rerank
2194,llm development langchain,83,LangChain,1.0,matched,ai_rerank
2192,unix scripting,38,Bash e Shell Script,1.0,matched,ai_rerank
2191,fine-tuning huggingface,86,Hugging Face,1.0,matched,ai_rerank
2188,bash scripting,38,Bash e Shell Script,1.0,matched,ai_rerank
2177,frontend javascript,35,JavaScript,1.0,matched,ai_rerank
2172,fastapi development,62,FastAPI,1.0,matched,ai_rerank
2163,google cloud services,67,Google Cloud Platform,1.0,matched,ai_rerank
2354,bash e shell,38,Bash e Shell Script,1.0,matched,ai_rerank
2347,advanced postgresql,58,PostgreSQL,1.0,matched,ai_rerank
2342,javascript frontend,35,JavaScript,1.0,matched,ai_rerank
2151,learning and development,98,Treinamento e Desenvolvimento,1.0,matched,ai_rerank
2147,innovation,29,Inovação,1.0,matched,ai_rerank
2141,SQL writing,32,SQL,1.0,matched,ai_rerank
2136,tomar decisões,8,Tomada de Decisão,1.0,matched,ai_rerank
2131,google cloud services,67,Google Cloud Platform,1.0,matched,ai_rerank
2129,desenvolvimento java,34,Java,1.0,matched,ai_rerank
2126,langchain development,83,LangChain,1.0,matched,ai_rerank
2125,data analytics,39,Análise de Dados,1.0,matched,ai_rerank
2124,LLM pipelines,85,Langfuse,1.0,matched,ai_rerank
2123,BI dashboards,76,Power BI,1.0,matched,ai_rerank
2111,advanced excel,78,Excel Avançado,1.0,matched,ai_rerank
2373,user focus,16,Foco no Cliente,1.0,matched,ai_rerank
2372,java backend,34,Java,1.0,matched,ai_rerank
2363,model assessment,46,Avaliação de Modelos,1.0,matched,ai_rerank
2106,gerenciamento de projetos,18,Gestão de Projetos,1.0,matched,ai_rerank
2090,thinking critically,6,Pensamento Crítico,1.0,matched,ai_rerank
2086,python developer,31,Python,1.0,matched,ai_rerank
2079,critical mindset,6,Pensamento Crítico,1.0,matched,ai_rerank
2072,cultura e estrutura organizacional,100,Cultura Organizacional,1.0,matched,ai_rerank
2070,mlflow tracking,84,MLflow,1.0,matched,ai_rerank
2064,group facilitation,20,Facilitação,1.0,matched,ai_rerank
2059,java backend,34,Java,1.0,matched,ai_rerank
2054,java development,34,Java,1.0,matched,ai_rerank
2051,strategic planning,27,Planejamento Estratégico,1.0,matched,ai_rerank
2041,java developer,34,Java,1.0,matched,ai_rerank
2037,escrever SQL,32,SQL,1.0,matched,ai_rerank
2034,critical thinking,6,Pensamento Crítico,1.0,matched,ai_rerank
2031,habilidades de negociação,5,Negociação,1.0,matched,ai_rerank
2029,user focus,16,Foco no Cliente,1.0,matched,ai_rerank
2405,technical lead,25,Liderança Técnica,1.0,matched,ai_rerank
2399,data analytics,39,Análise de Dados,1.0,matched,ai_rerank
2396,team conflict resolution,3,Resolução de Conflitos,1.0,matched,ai_rerank
2025,professional writing,23,Escrita Profissional,1.0,matched,ai_rerank
2013,data engineering,51,Engenharia de Dados,1.0,matched,ai_rerank
2008,ML flow,84,MLflow,1.0,matched,ai_rerank
1994,habilidades de negociação,5,Negociação,1.0,matched,ai_rerank
1982,amazon web services,66,AWS,1.0,matched,ai_rerank
1936,advanced excel,78,Excel Avançado,1.0,matched,ai_rerank
1928,gerenciamento de pessoas,1,Gestão de Pessoas,1.0,matched,ai_rerank
1917,serviços AWS,66,AWS,1.0,matched,ai_rerank
1916,python fastapi,62,FastAPI,1.0,matched,ai_rerank
1914,escrever SQL,32,SQL,1.0,matched,ai_rerank
1909,facilitação de grupos,20,Facilitação,1.0,matched,ai_rerank
2435,resolver divergências,3,Resolução de Conflitos,1.0,matched,ai_rerank
2424,controlled experiments,50,Experimentação e Testes A/B,1.0,matched,ai_rerank
1886,llm development langchain,83,LangChain,1.0,matched,ai_rerank
1885,tech lead,25,Liderança Técnica,1.0,matched,ai_rerank
1881,CI pipeline,65,CI/CD,1.0,matched,ai_rerank
1876,planejar estrategicamente,27,Planejamento Estratégico,1.0,matched,ai_rerank
1874,product understanding,14,Visão de Produto,1.0,matched,ai_rerank
1868,model assessment,46,Avaliação de Modelos,1.0,matched,ai_rerank
1858,managing people,1,Gestão de Pessoas,1.0,matched,ai_rerank
1856,hugging face models,86,Hugging Face,1.0,matched,ai_rerank
1853,liderança em tecnologia,25,Liderança Técnica,1.0,matched,ai_rerank
1839,continuous learning,12,Aprendizado Contínuo,1.0,matched,ai_rerank
1826,azure services,68,Azure,1.0,matched,ai_rerank
1825,controlled experiments,50,Experimentação e Testes A/B,1.0,matched,ai_rerank
2466,natural language processing,42,Processamento de Linguagem Natural,1.0,matched,ai_rerank
2458,experimentos controlados,50,Experimentação e Testes A/B,1.0,matched,ai_rerank
2455,redis cache,60,Redis,1.0,matched,ai_rerank
1823,unix scripting,38,Bash e Shell Script,1.0,matched,ai_rerank
1821,orquestração de containers,64,Kubernetes,1.0,matched,ai_rerank
1818,pesquisa com usuários,88,UX Research,1.0,matched,ai_rerank
1817,cultura e estrutura organizacional,100,Cultura Organizacional,1.0,matched,ai_rerank
1813,technical team guidance,25,Liderança Técnica,1.0,matched,ai_rerank
1811,power bi service,76,Power BI,1.0,matched,ai_rerank
1805,LLM observability,85,Langfuse,1.0,matched,ai_rerank
1797,container orchestration,64,Kubernetes,1.0,matched,ai_rerank
1784,organizational development,96,Desenvolvimento Organizacional,1.0,matched,ai_rerank
1773,experimentos controlados,50,Experimentação e Testes A/B,1.0,matched,ai_rerank
1770,critical mindset,6,Pensamento Crítico,1.0,matched,ai_rerank
1750,thinking critically,6,Pensamento Crítico,1.0,matched,ai_rerank
1741,entrepreneurship,30,Empreendedorismo,1.0,matched,ai_rerank
1736,critical mindset,6,Pensamento Crítico,1.0,matched,ai_rerank
1735,data engineering,51,Engenharia de Dados,1.0,matched,ai_rerank
1731,feature engineering,45,Engenharia de Features,1.0,matched,ai_rerank
2491,Amazon Web Services,66,AWS,1.0,matched,ai_rerank
2473,strategic planning,27,Planejamento Estratégico,1.0,matched,ai_rerank
2470,resolver problemas,7,Resolução de Problemas,1.0,matched,ai_rerank
1709,microservices,75,Microsserviços,1.0,matched,ai_rerank
1705,Microsoft Azure,68,Azure,1.0,matched,ai_rerank
1698,desenvolvedor python,31,Python,1.0,matched,ai_rerank
1677,LLM observability,85,Langfuse,1.0,matched,ai_rerank
1674,organizational culture,100,Cultura Organizacional,1.0,matched,ai_rerank
1656,inference hugging face,86,Hugging Face,1.0,matched,ai_rerank
1652,stakeholder management,26,Gestão de Stakeholders,1.0,matched,ai_rerank
1647,adaptability,9,Adaptabilidade,1.0,matched,ai_rerank
1645,Apache Spark,81,Spark,1.0,matched,ai_rerank
1638,postgresql queries,58,PostgreSQL,1.0,matched,ai_rerank
1632,People Management,1,Gestão de Pessoas,1.0,matched,ai_rerank
1622,java developer,34,Java,1.0,matched,ai_rerank
1611,dashboards power bi,76,Power BI,1.0,matched,ai_rerank
2516,experimentos controlados,50,Experimentação e Testes A/B,1.0,matched,ai_rerank
2513,transformações dbt,80,dbt,1.0,matched,ai_rerank
2510,Apache Spark,81,Spark,1.0,matched,ai_rerank
2503,postgresql avançado,58,PostgreSQL,1.0,matched,ai_rerank
1605,google cloud ML,67,Google Cloud Platform,1.0,matched,ai_rerank
1598,observabilidade de LLMs,85,Langfuse,1.0,matched,ai_rerank
1591,workshop facilitation,20,Facilitação,1.0,matched,ai_rerank
1573,dashboards power bi,76,Power BI,1.0,matched,ai_rerank
1565,container orchestration,64,Kubernetes,1.0,matched,ai_rerank
1552,Assertive Communication,2,Comunicação Assertiva,1.0,matched,ai_rerank
1548,product understanding,14,Visão de Produto,1.0,matched,ai_rerank
1544,time management,10,Gestão do Tempo,1.0,matched,ai_rerank
2560,data analysis,39,Análise de Dados,1.0,matched,ai_rerank
2554,learning and development,98,Treinamento e Desenvolvimento,1.0,matched,ai_rerank
2545,looker dashboards,79,Looker,1.0,matched,ai_rerank
2542,employer brand,99,Employer Branding,1.0,matched,ai_rerank
2541,typescript development,36,TypeScript,1.0,matched,ai_rerank
2536,entrepreneurship,30,Empreendedorismo,1.0,matched,ai_rerank
2535,big data spark,81,Spark,1.0,matched,ai_rerank
1538,typescript backend,36,TypeScript,1.0,matched,ai_rerank
1537,A/B testing,50,Experimentação e Testes A/B,1.0,matched,ai_rerank
1535,CI pipeline,65,CI/CD,1.0,matched,ai_rerank
1532,project management,18,Gestão de Projetos,1.0,matched,ai_rerank
1524,escrever SQL,32,SQL,1.0,matched,ai_rerank
1517,SQL postgres,58,PostgreSQL,1.0,matched,ai_rerank
1516,storytelling de dados,21,Storytelling com Dados,1.0,matched,ai_rerank
1512,java programming,34,Java,1.0,matched,ai_rerank
2579,acompanhar OKRs,90,OKRs,1.0,matched,ai_rerank
2578,team conflict resolution,3,Resolução de Conflitos,1.0,matched,ai_rerank
2577,avaliar modelos,46,Avaliação de Modelos,1.0,matched,ai_rerank
2575,python development,31,Python,1.0,matched,ai_rerank
2571,narrativa com dados,21,Storytelling com Dados,1.0,matched,ai_rerank
1508,fast api,62,FastAPI,1.0,matched,ai_rerank
1501,data analysis,39,Análise de Dados,1.0,matched,ai_rerank
1496,resolução de divergências,3,Resolução de Conflitos,1.0,matched,ai_rerank
1495,problem resolution,7,Resolução de Problemas,1.0,matched,ai_rerank
1488,technical lead,25,Liderança Técnica,1.0,matched,ai_rerank
1478,gerenciar partes interessadas,26,Gestão de Stakeholders,1.0,matched,ai_rerank
1455,gerenciamento de pessoas,1,Gestão de Pessoas,1.0,matched,ai_rerank
1449,looker analytics,79,Looker,1.0,matched,ai_rerank
1447,technical leadership,25,Liderança Técnica,1.0,matched,ai_rerank
1432,continuous learning,12,Aprendizado Contínuo,1.0,matched,ai_rerank
1422,gerenciamento de pessoas,1,Gestão de Pessoas,1.0,matched,ai_rerank
1416,power bi service,76,Power BI,1.0,matched,ai_rerank
1415,PowerBI,76,Power BI,1.0,matched,ai_rerank
1412,postgresql avançado,58,PostgreSQL,1.0,matched,ai_rerank
1397,programação scala,37,Scala,1.0,matched,ai_rerank
1385,infraestrutura como código,69,Infrastructure as Code,1.0,matched,ai_rerank
1383,time management,10,Gestão do Tempo,1.0,matched,ai_rerank
1378,python developer,31,Python,1.0,matched,ai_rerank
2611,facilitation,20,Facilitação,1.0,matched,ai_rerank
1356,microservices architecture,75,Microsserviços,1.0,matched,ai_rerank
1351,SQL postgres,58,PostgreSQL,1.0,matched,ai_rerank
1344,change management,28,Gestão de Mudanças,1.0,matched,ai_rerank
1341,client focus,16,Foco no Cliente,1.0,matched,ai_rerank
1337,programação scala,37,Scala,1.0,matched,ai_rerank
1335,modelos de linguagem grandes,43,Large Language Models,1.0,matched,ai_rerank
1329,shell scripting,38,Bash e Shell Script,1.0,matched,ai_rerank
1328,microservices architecture,75,Microsserviços,1.0,matched,ai_rerank
1317,relatórios power bi,76,Power BI,1.0,matched,ai_rerank
2634,pensar estrategicamente,17,Pensamento Estratégico,1.0,matched,ai_rerank
2632,redes neurais profundas,41,Deep Learning,1.0,matched,ai_rerank
2629,automated testing,73,Testes Automatizados,1.0,matched,ai_rerank
2624,shell script,38,Bash e Shell Script,1.0,matched,ai_rerank
2623,training and development,98,Treinamento e Desenvolvimento,1.0,matched,ai_rerank
1305,acompanhar OKRs,90,OKRs,1.0,matched,ai_rerank
1304,liderar tecnicamente,25,Liderança Técnica,1.0,matched,ai_rerank
1299,java programming,34,Java,1.0,matched,ai_rerank
1293,pipeline orchestration,53,Orquestração de Pipelines,1.0,matched,ai_rerank
1270,group facilitation,20,Facilitação,1.0,matched,ai_rerank
1263,scala programming,37,Scala,1.0,matched,ai_rerank
1259,R language,33,R,1.0,matched,ai_rerank
1256,python development,31,Python,1.0,matched,ai_rerank
1252,managing people,1,Gestão de Pessoas,1.0,matched,ai_rerank
1251,LLM pipelines,85,Langfuse,1.0,matched,ai_rerank
1245,java backend,34,Java,1.0,matched,ai_rerank
1239,financial analysis,91,Análise Financeira,1.0,matched,ai_rerank
1236,gestão de performance,97,Gestão de Desempenho,1.0,matched,ai_rerank
1235,tomar decisões,8,Tomada de Decisão,1.0,matched,ai_rerank
2666,regulatory compliance,94,Compliance e Regulação,1.0,matched,ai_rerank
2656,customer focus,16,Foco no Cliente,1.0,matched,ai_rerank
2654,LLM pipelines,85,Langfuse,1.0,matched,ai_rerank
1215,hadoop ecosystem,82,Hadoop,1.0,matched,ai_rerank
1202,modelos financeiros,92,Modelagem Financeira,1.0,matched,ai_rerank
1200,Amazon Web Services,66,AWS,1.0,matched,ai_rerank
1185,SQL writing,32,SQL,1.0,matched,ai_rerank
1181,typescript development,36,TypeScript,1.0,matched,ai_rerank
1178,tomar decisões,8,Tomada de Decisão,1.0,matched,ai_rerank
1158,gerenciar mudanças,28,Gestão de Mudanças,1.0,matched,ai_rerank
1154,liderar tecnicamente,25,Liderança Técnica,1.0,matched,ai_rerank
1153,applied statistics,49,Estatística Aplicada,1.0,matched,ai_rerank
1147,narrative with data,21,Storytelling com Dados,1.0,matched,ai_rerank
1133,storytelling de dados,21,Storytelling com Dados,1.0,matched,ai_rerank
2694,deep learning models,41,Deep Learning,1.0,matched,ai_rerank
2688,marca empregadora,99,Employer Branding,1.0,matched,ai_rerank
2679,LLM observability,85,Langfuse,1.0,matched,ai_rerank
2672,hugging face models,86,Hugging Face,1.0,matched,ai_rerank
1125,análise de séries temporais,47,Séries Temporais,1.0,matched,ai_rerank
1108,acompanhar OKRs,90,OKRs,1.0,matched,ai_rerank
1105,product thinking,14,Visão de Produto,1.0,matched,ai_rerank
1103,LLM monitoring,85,Langfuse,1.0,matched,ai_rerank
1095,hadoop ecosystem,82,Hadoop,1.0,matched,ai_rerank
1088,dbt transformations,80,dbt,1.0,matched,ai_rerank
1084,APIs com FastAPI,62,FastAPI,1.0,matched,ai_rerank
1083,micro services,75,Microsserviços,1.0,matched,ai_rerank
1081,technical leadership,25,Liderança Técnica,1.0,matched,ai_rerank
1077,definição de OKRs,90,OKRs,1.0,matched,ai_rerank
1071,consultas SQL,32,SQL,1.0,matched,ai_rerank
1062,monitoramento de LLM,85,Langfuse,1.0,matched,ai_rerank
1036,test automation,73,Testes Automatizados,1.0,matched,ai_rerank
1035,workshop facilitation,20,Facilitação,1.0,matched,ai_rerank
1014,azure services,68,Azure,1.0,matched,ai_rerank
2709,pesquisa com usuários,88,UX Research,1.0,matched,ai_rerank
2708,computer vision,48,Visão Computacional,1.0,matched,ai_rerank
2697,análise estatística em R,33,R,1.0,matched,ai_rerank
1000,dashboards power bi,76,Power BI,1.0,matched,ai_rerank
994,model evaluation,46,Avaliação de Modelos,1.0,matched,ai_rerank
989,relatórios power bi,76,Power BI,1.0,matched,ai_rerank
987,financial analysis,91,Análise Financeira,1.0,matched,ai_rerank
980,data storytelling,21,Storytelling com Dados,1.0,matched,ai_rerank
979,collaboration,13,Colaboração,1.0,matched,ai_rerank
968,scala programming,37,Scala,1.0,matched,ai_rerank
965,java backend,34,Java,1.0,matched,ai_rerank
954,linguagem R,33,R,1.0,matched,ai_rerank
952,technical team guidance,25,Liderança Técnica,1.0,matched,ai_rerank
2748,customer needs understanding,16,Foco no Cliente,1.0,matched,ai_rerank
2744,emotional intelligence,4,Inteligência Emocional,1.0,matched,ai_rerank
2743,PowerBI,76,Power BI,1.0,matched,ai_rerank
2735,Apache Spark,81,Spark,1.0,matched,ai_rerank
2733,technical leadership,25,Liderança Técnica,1.0,matched,ai_rerank
942,agile methodologies,19,Metodologias Ágeis,1.0,matched,ai_rerank
941,gerenciamento de riscos,93,Gestão de Riscos,1.0,matched,ai_rerank
939,computer vision,48,Visão Computacional,1.0,matched,ai_rerank
938,python developer,31,Python,1.0,matched,ai_rerank
927,python fastapi,62,FastAPI,1.0,matched,ai_rerank
921,transformações dbt,80,dbt,1.0,matched,ai_rerank
914,negociação estratégica,5,Negociação,1.0,matched,ai_rerank
912,time series analysis,47,Séries Temporais,1.0,matched,ai_rerank
910,risk management,93,Gestão de Riscos,1.0,matched,ai_rerank
2772,data streaming,54,Streaming de Dados,1.0,matched,ai_rerank
2770,frontend javascript,35,JavaScript,1.0,matched,ai_rerank
2768,Assertive Communication,2,Comunicação Assertiva,1.0,matched,ai_rerank
2760,gerenciar partes interessadas,26,Gestão de Stakeholders,1.0,matched,ai_rerank
2756,natural language processing,42,Processamento de Linguagem Natural,1.0,matched,ai_rerank
884,monitoramento de LLM,85,Langfuse,1.0,matched,ai_rerank
881,deep learning development,41,Deep Learning,1.0,matched,ai_rerank
878,regulatory compliance,94,Compliance e Regulação,1.0,matched,ai_rerank
877,SQL postgres,58,PostgreSQL,1.0,matched,ai_rerank
873,People Management,1,Gestão de Pessoas,1.0,matched,ai_rerank
844,critical mindset,6,Pensamento Crítico,1.0,matched,ai_rerank
835,entrepreneurship,30,Empreendedorismo,1.0,matched,ai_rerank
830,mlflow models,84,MLflow,1.0,matched,ai_rerank
819,deep learning development,41,Deep Learning,1.0,matched,ai_rerank
815,problem-solving,7,Resolução de Problemas,1.0,matched,ai_rerank
809,ML flow,84,MLflow,1.0,matched,ai_rerank
808,testes A/B,50,Experimentação e Testes A/B,1.0,matched,ai_rerank
806,model evaluation,46,Avaliação de Modelos,1.0,matched,ai_rerank
804,microservices architecture,75,Microsserviços,1.0,matched,ai_rerank
783,scripts bash,38,Bash e Shell Script,1.0,matched,ai_rerank
769,redes neurais profundas,41,Deep Learning,1.0,matched,ai_rerank
762,machine learning engineer,40,Machine Learning,1.0,matched,ai_rerank
740,big data spark,81,Spark,1.0,matched,ai_rerank
2802,project management,18,Gestão de Projetos,1.0,matched,ai_rerank
2792,strategic planning,27,Planejamento Estratégico,1.0,matched,ai_rerank
725,gerenciar projetos,18,Gestão de Projetos,1.0,matched,ai_rerank
720,time management,10,Gestão do Tempo,1.0,matched,ai_rerank
710,conflict resolution,3,Resolução de Conflitos,1.0,matched,ai_rerank
706,critical thinking,6,Pensamento Crítico,1.0,matched,ai_rerank
697,time series forecasting,47,Séries Temporais,1.0,matched,ai_rerank
693,data quality,57,Qualidade de Dados,1.0,matched,ai_rerank
685,microservices,75,Microsserviços,1.0,matched,ai_rerank
683,OKR framework,90,OKRs,1.0,matched,ai_rerank
677,automação de testes,73,Testes Automatizados,1.0,matched,ai_rerank
668,aprendizado de máquina,40,Machine Learning,1.0,matched,ai_rerank
667,orquestração de containers,64,Kubernetes,1.0,matched,ai_rerank
661,web development javascript,35,JavaScript,1.0,matched,ai_rerank
657,resolver problemas,7,Resolução de Problemas,1.0,matched,ai_rerank
2818,consultas SQL,32,SQL,1.0,matched,ai_rerank
2808,programação scala,37,Scala,1.0,matched,ai_rerank
2806,transformações dbt,80,dbt,1.0,matched,ai_rerank
633,model evaluation,46,Avaliação de Modelos,1.0,matched,ai_rerank
627,problem-solving,7,Resolução de Problemas,1.0,matched,ai_rerank
626,apache spark,81,Spark,1.0,matched,ai_rerank
620,product management,87,Gestão de Produto,1.0,matched,ai_rerank
613,javascript backend,35,JavaScript,1.0,matched,ai_rerank
603,critical mindset,6,Pensamento Crítico,1.0,matched,ai_rerank
583,anomaly detection in time series,47,Séries Temporais,1.0,matched,ai_rerank
577,fastapi development,62,FastAPI,1.0,matched,ai_rerank
572,inference hugging face,86,Hugging Face,1.0,matched,ai_rerank
559,engineering leadership,25,Liderança Técnica,1.0,matched,ai_rerank
558,client focus,16,Foco no Cliente,1.0,matched,ai_rerank
2854,web development javascript,35,JavaScript,1.0,matched,ai_rerank
2851,data modeling,55,Modelagem de Dados,1.0,matched,ai_rerank
2848,data quality,57,Qualidade de Dados,1.0,matched,ai_rerank
2847,marca empregadora,99,Employer Branding,1.0,matched,ai_rerank
2844,financial analysis,91,Análise Financeira,1.0,matched,ai_rerank
540,managing projects,18,Gestão de Projetos,1.0,matched,ai_rerank
536,gerenciamento do tempo,10,Gestão do Tempo,1.0,matched,ai_rerank
529,customer needs understanding,16,Foco no Cliente,1.0,matched,ai_rerank
516,fast api,62,FastAPI,1.0,matched,ai_rerank
511,organizational culture,100,Cultura Organizacional,1.0,matched,ai_rerank
507,monitoramento de LLM,85,Langfuse,1.0,matched,ai_rerank
501,javascript backend,35,JavaScript,1.0,matched,ai_rerank
482,stakeholder management,26,Gestão de Stakeholders,1.0,matched,ai_rerank
468,gerenciamento de pessoas,1,Gestão de Pessoas,1.0,matched,ai_rerank
464,amazon web services,66,AWS,1.0,matched,ai_rerank
453,cache redis,60,Redis,1.0,matched,ai_rerank
451,tomar decisões,8,Tomada de Decisão,1.0,matched,ai_rerank
449,gerenciamento de riscos,93,Gestão de Riscos,1.0,matched,ai_rerank
447,technical team guidance,25,Liderança Técnica,1.0,matched,ai_rerank
2873,fastapi development,62,FastAPI,1.0,matched,ai_rerank
2861,facilitação de grupos,20,Facilitação,1.0,matched,ai_rerank
424,SQL writing,32,SQL,1.0,matched,ai_rerank
409,strategic thinking,17,Pensamento Estratégico,1.0,matched,ai_rerank
402,lang chain,83,LangChain,1.0,matched,ai_rerank
400,employer brand,99,Employer Branding,1.0,matched,ai_rerank
395,professional writing,23,Escrita Profissional,1.0,matched,ai_rerank
387,big data spark,81,Spark,1.0,matched,ai_rerank
386,adaptability,9,Adaptabilidade,1.0,matched,ai_rerank
379,resolver divergências,3,Resolução de Conflitos,1.0,matched,ai_rerank
2908,emotional intelligence,4,Inteligência Emocional,1.0,matched,ai_rerank
2900,people leadership,1,Gestão de Pessoas,1.0,matched,ai_rerank
2897,OKR framework,90,OKRs,1.0,matched,ai_rerank
2894,performance management,97,Gestão de Desempenho,1.0,matched,ai_rerank
2892,Apache Spark,81,Spark,1.0,matched,ai_rerank
2890,llm development langchain,83,LangChain,1.0,matched,ai_rerank
376,planejar estrategicamente,27,Planejamento Estratégico,1.0,matched,ai_rerank
360,power bi analytics,76,Power BI,1.0,matched,ai_rerank
356,avaliar modelos,46,Avaliação de Modelos,1.0,matched,ai_rerank
342,financial modeling,92,Modelagem Financeira,1.0,matched,ai_rerank
338,aprendizado de máquina,40,Machine Learning,1.0,matched,ai_rerank
334,typescript development,36,TypeScript,1.0,matched,ai_rerank
329,lang chain,83,LangChain,1.0,matched,ai_rerank
313,gerenciar projetos,18,Gestão de Projetos,1.0,matched,ai_rerank
270,conformidade regulatória,94,Compliance e Regulação,1.0,matched,ai_rerank
267,data analysis,39,Análise de Dados,1.0,matched,ai_rerank
265,automação de testes,73,Testes Automatizados,1.0,matched,ai_rerank
258,R language,33,R,1.0,matched,ai_rerank
252,power bi service,76,Power BI,1.0,matched,ai_rerank
246,organizational growth,96,Desenvolvimento Organizacional,1.0,matched,ai_rerank
234,resolver problemas,7,Resolução de Problemas,1.0,matched,ai_rerank
226,time series forecasting,47,Séries Temporais,1.0,matched,ai_rerank
2948,entrepreneurship,30,Empreendedorismo,1.0,matched,ai_rerank
2913,microservices architecture,75,Microsserviços,1.0,matched,ai_rerank
223,conflict resolution,3,Resolução de Conflitos,1.0,matched,ai_rerank
219,dbt transformations,80,dbt,1.0,matched,ai_rerank
215,conformidade regulatória,94,Compliance e Regulação,1.0,matched,ai_rerank
202,shell scripting,38,Bash e Shell Script,1.0,matched,ai_rerank
201,langchain development,83,LangChain,1.0,matched,ai_rerank
196,frontend javascript,35,JavaScript,1.0,matched,ai_rerank
194,financial modeling,92,Modelagem Financeira,1.0,matched,ai_rerank
190,modelos financeiros,92,Modelagem Financeira,1.0,matched,ai_rerank
186,deep learning development,41,Deep Learning,1.0,matched,ai_rerank
2968,conflict mediation,3,Resolução de Conflitos,1.0,matched,ai_rerank
2966,NoSQL MongoDB,59,MongoDB,1.0,matched,ai_rerank
2965,power bi service,76,Power BI,1.0,matched,ai_rerank
2964,monitoramento de LLM,85,Langfuse,1.0,matched,ai_rerank
2955,collaboration,13,Colaboração,1.0,matched,ai_rerank
